id,code,region_code,full_name,level,name
7,253402,253400,KEC. MAPIA BARAT,3,MAPIA BARAT
12,253403,253400,KEC. MAPIA,3,MAPIA
20,253404,253400,KEC. DOGIYAI,3,DOGIYAI
30,253405,253400,KEC. KAMU SELATAN,3,KAMU SELATAN
43,253406,253400,KEC. KAMU,3,KAMU
52,253407,253400,KEC. MAPIA TENGAH,3,MAPIA TENGAH
63,253408,253400,KEC. KAMU TMUR,3,KAMU TMUR
71,253409,253400,KEC. KAMU UTARA,3,KAMU UTARA
82,253410,253400,KEC. SUKIKAI SELATAN,3,SUKIKAI SELATAN
88,253501,253500,KEC. TIGI,3,TIGI
96,253502,253500,KEC. TIGI BARAT,3,TIGI BARAT
110,253503,253500,KEC. TIGI TIMUR,3,TIGI TIMUR
118,253504,253500,KEC. BOWOBADO,3,BOWOBADO
122,253505,253500,KEC. KAPIRAYA,3,KAPIRAYA
125,253601,253600,KEC. SUGAPA,3,SUGAPA
143,253602,253600,KEC. HITADIPA,3,HITADIPA
150,253603,253600,KEC. HOMEYO,3,HOMEYO
168,253604,253600,KEC. BIANDOGA,3,BIANDOGA
185,253605,253600,KEC. WANDAI,3,WANDAI
191,253606,253600,KEC. AGISIGA,3,AGISIGA
203,253697,253600,KEC. UGIMBA,3,UGIMBA
210,253698,253600,KEC. TOMOSIGA,3,TOMOSIGA
220,256001,256000,KEC. MUARA TAMI,3,MUARA TAMI
229,256002,256000,KEC. ABEPURA,3,ABEPURA
240,256003,256000,KEC. JAYAPURA SELATAN,3,JAYAPURA SELATAN
248,256004,256000,KEC. JAYAPURA UTARA,3,JAYAPURA UTARA
257,256005,256000,KEC. HERAM,3,HERAM
263,256090,256000,KEC. KOTARAJA,3,KOTARAJA
266,260101,260100,KEC. ENGGANO,3,ENGGANO
273,260105,260100,KEC. KERKAP,3,KERKAP
292,260106,260100,KEC. ARGA MAKMUR,3,ARGA MAKMUR
309,260107,260100,KEC. LAIS,3,LAIS
323,260108,260100,KEC. PADANG JAYA,3,PADANG JAYA
336,260109,260100,KEC. KETAHUN,3,KETAHUN
362,260110,260100,KEC. PUTRI HIJAU,3,PUTRI HIJAU
382,260117,260100,KEC. AIR NAPAL,3,AIR NAPAL
395,260118,260100,KEC. AIR BESI,3,AIR BESI
410,260119,260100,KEC. BATIK NAU,3,BATIK NAU
426,260120,260100,KEC. GIRI MULIA,3,GIRI MULIA
433,260121,260100,KEC. NAPAL PUTIH,3,NAPAL PUTIH
444,260122,260100,KEC. HULU PALIK,3,HULU PALIK
459,260123,260100,KEC. AIR PADANG,3,AIR PADANG
470,260124,260100,KEC. ARMA JAYA,3,ARMA JAYA
483,260125,260100,KEC. TANJUNGAGUNG PALIK,3,TANJUNGAGUNG PALIK
494,260126,260100,KEC. ULOK KUPAI,3,ULOK KUPAI
507,260127,260100,KECAMATAN MARGA SAKTI SEBELAT,3,KECAMATAN MARGA SAKTI SEBELAT
518,260128,260100,KECAMATAN PINANG RAYA,3,KECAMATAN PINANG RAYA
530,260202,260200,KEC. KOTA PADANG,3,KOTA PADANG
539,260203,260200,KEC. PADANG ULANG TANDING,3,PADANG ULANG TANDING
555,260204,260200,KEC. CURUP,3,CURUP
565,260210,260200,KEC. SINDANG KELINGI,3,SINDANG KELINGI
578,260211,260200,KEC. BERMANI ULU,3,BERMANI ULU
591,260212,260200,KEC. SELUPU REJANG,3,SELUPU REJANG
607,260217,260200,KEC. SINDANG BELITI ILIR,3,SINDANG BELITI ILIR
618,260218,260200,KEC. BINDU RIANG,3,BINDU RIANG
623,260219,260200,KEC. SINDANG BELITI ULU,3,SINDANG BELITI ULU
633,260220,260200,KEC. SINDANG DATARAN,3,SINDANG DATARAN
640,260221,260200,KEC. CURUP SELATAN,3,CURUP SELATAN
652,260222,260200,KEC. CURUP TENGAH,3,CURUP TENGAH
663,260223,260200,KEC. BERMANI ULU RAYA,3,BERMANI ULU RAYA
674,260224,260200,KEC. CURUP UTARA,3,CURUP UTARA
688,260225,260200,KEC. CURUP TIMUR,3,CURUP TIMUR
699,260304,260300,KEC. MANNA,3,MANNA
717,260305,260300,KEC. SEGINIM,3,SEGINIM
738,260306,260300,KEC. PINO,3,PINO
754,260314,260300,KEC. KOTA MANNA,3,KOTA MANNA
765,260315,260300,KEC. PINORAYA,3,PINORAYA
789,260318,260300,KEC. KEDURANG,3,KEDURANG
809,260319,260300,KEC. BUNGA MAS,3,BUNGA MAS
819,260320,260300,KEC. PASAR MANNA,3,PASAR MANNA
829,260321,260300,KEC. KEDURANG ILIR,3,KEDURANG ILIR
842,260322,260300,KEC. AIR NIPIS,3,AIR NIPIS
853,260323,260300,KEC. ULU MANNA,3,ULU MANNA
865,260401,260400,KEC. MUKO-MUKO SELATAN,3,MUKO-MUKO SELATAN
866,260402,260400,KEC. TERAS TERUNJAM,3,TERAS TERUNJAM
875,260403,260400,KEC. KOTA MUKOMUKO,3,KOTA MUKOMUKO
885,260404,260400,KEC. PONDOK SUGUH,3,PONDOK SUGUH
897,260405,260400,KEC. LUBUK PINANG,3,LUBUK PINANG
905,260406,260400,KEC. AIR RAMI,3,AIR RAMI
918,260407,260400,KEC. MALIN DEMAN,3,MALIN DEMAN
927,260408,260400,KEC. SUNGAI RUMBAI,3,SUNGAI RUMBAI
937,260409,260400,KEC. TERAMANG JAYA,3,TERAMANG JAYA
951,260410,260400,KEC. PENARIK,3,PENARIK
965,260411,260400,KEC. SELAGAN RAYA,3,SELAGAN RAYA
978,260412,260400,KEC. AIR DIKIT,3,AIR DIKIT
986,260413,260400,KEC. XIV KOTO,3,XIV KOTO
995,260414,260400,KEC. AIR MANJUNTO,3,AIR MANJUNTO
1003,260415,260400,KEC. V KOTO,3,V KOTO
1014,260491,260400,KEC. IPUH,3,IPUH
1030,260501,260500,KEC. KEPAHIANG,3,KEPAHIANG
1055,260502,260500,KEC. BERMANI ILIR,3,BERMANI ILIR
1074,260503,260500,KEC. TEBAT KARAI,3,TEBAT KARAI
1089,260504,260500,KEC. UJAN MAS,3,UJAN MAS
1107,260505,260500,KEC. MUARA KEMUMU,3,MUARA KEMUMU
1119,260506,260500,KEC. SEBERANG MUSI,3,SEBERANG MUSI
1133,260507,260500,KEC. KABA WETAN,3,KABA WETAN
1150,260508,260500,KEC. MERIGI,3,MERIGI
1160,260601,260600,KEC. LEBONG SELATAN,3,LEBONG SELATAN
1171,260602,260600,KEC. LEBONG UTARA,3,LEBONG UTARA
1190,260603,260600,KEC. RIMBO PEGADANG,3,RIMBO PEGADANG
1200,260604,260600,KEC. LEBONG TENGAH,3,LEBONG TENGAH
1212,260605,260600,KEC. LEBONG ATAS,3,LEBONG ATAS
1220,260607,260600,KEC. TOPOS,3,TOPOS
1230,260608,260600,KEC. BINGIN KUNING,3,BINGIN KUNING
1240,260609,260600,KEC. LEBONG SAKTI,3,LEBONG SAKTI
1250,260610,260600,KEC. PELABAI,3,PELABAI
1258,260611,260600,KEC. AMEN,3,AMEN
1270,260612,260600,KEC. URAM JAYA,3,URAM JAYA
1276,260613,260600,KEC. PINANG BELAPIS,3,PINANG BELAPIS
1286,260614,260600,KEC. PADANG BANO,3,PADANG BANO
1291,260701,260700,KEC. KAUR SELATAN,3,KAUR SELATAN
1311,260702,260700,KEC. KAUR TENGAH,3,KAUR TENGAH
1323,260703,260700,KEC. KAUR UTARA,3,KAUR UTARA
1336,260704,260700,KEC. MAJE,3,MAJE
1356,260705,260700,KEC. NASAL,3,NASAL
1374,260706,260700,KEC. KINAL,3,KINAL
1389,260707,260700,KEC. TANJUNG KEMUNING,3,TANJUNG KEMUNING
1410,260708,260700,KEC.TETAP,3,KEC.TETAP
1423,260709,260700,KEC. LUAS,3,LUAS
1434,260710,260700,KEC. MUARA SAHUNG,3,MUARA SAHUNG
1442,260711,260700,KEC. SEMIDANG GUMAY,3,SEMIDANG GUMAY
1456,260712,260700,KEC. KELAM TENGAH,3,KELAM TENGAH
1470,260713,260700,KEC. PADANG GUCI HILIR,3,PADANG GUCI HILIR
1480,260714,260700,KEC. PADANG GUCI HULU,3,PADANG GUCI HULU
1492,260715,260700,KEC. LUNGKANG KULE,3,LUNGKANG KULE
1503,260801,260800,KEC. TALO,3,TALO
1520,260802,260800,KEC. SELUMA,3,SELUMA
1528,260803,260800,KEC. SUKARAJA,3,SUKARAJA
1550,260804,260800,KEC. SEMIDANG ALAS MARAS,3,SEMIDANG ALAS MARAS
1576,260805,260800,KEC. SEMIDANG ALAS,3,SEMIDANG ALAS
1601,260806,260800,KEC. ILIR TALO,3,ILIR TALO
1617,260807,260800,KEC. TALO KECIL,3,TALO KECIL
1629,260808,260800,KEC. ULU TALO,3,ULU TALO
1643,260809,260800,KEC. SELUMA SELATAN,3,SELUMA SELATAN
1656,260810,260800,KEC. SELUMA BARAT,3,SELUMA BARAT
1666,260811,260800,KEC. SELUMA TIMUR,3,SELUMA TIMUR
1674,260812,260800,KEC. SELUMA UTARA,3,SELUMA UTARA
1685,260813,260800,KEC. AIR PERIUKAN,3,AIR PERIUKAN
1702,260814,260800,KEC. LUBUK SANDI,3,LUBUK SANDI
1718,260901,260900,KEC. TALANG EMPAT,3,TALANG EMPAT
1734,260902,260900,KEC. KARANG TINGGI,3,KARANG TINGGI
1753,260903,260900,KEC. TABA PENANJUNG,3,TABA PENANJUNG
1767,260904,260900,KEC. PAGAR JATI,3,PAGAR JATI
1782,260905,260900,KEC. PONDOK KELAPA,3,PONDOK KELAPA
1800,260906,260900,KEC. PEMATANG TIGA,3,PEMATANG TIGA
1813,260907,260900,KEC. MERIGI KELINDANG,3,MERIGI KELINDANG
1829,260908,260900,KEC. MERIGI SAKTI,3,MERIGI SAKTI
1845,260909,260900,KEC. PONDOK KUBANG,3,PONDOK KUBANG
1859,260910,260900,KEC. BANG HAJI,3,BANG HAJI
1872,266001,266000,KEC. SELEBAR,3,SELEBAR
1879,266002,266000,KEC. GADING CEMPAKA,3,GADING CEMPAKA
1885,266003,266000,KEC. TELUK SEGARA,3,TELUK SEGARA
1899,266004,266000,KEC. MUARA BANGKAHULU,3,MUARA BANGKAHULU
1907,266005,266000,KEC. KAMPUNG MELAYU,3,KAMPUNG MELAYU
1914,266006,266000,KEC. RATU AGUNG,3,RATU AGUNG
1923,266007,266000,KEC. RATU SAMBAN,3,RATU SAMBAN
1933,266008,266000,KEC. SUNGAI SERUT,3,SUNGAI SERUT
1941,266009,266000,KEC. SINGARAN PATI,3,SINGARAN PATI
1950,270101,270100,KEC. TALIABU BARAT,3,TALIABU BARAT
1964,270102,270100,KEC. TALIABU BARAT LAUT,3,TALIABU BARAT LAUT
1970,270103,270100,KEC. LEDE,3,LEDE
1976,270104,270100,KEC. TALIABU UTARA,3,TALIABU UTARA
1995,270105,270100,KEC. TALIABU TIMUR,3,TALIABU TIMUR
2000,270106,270100,KEC. TALIABU TIMUR SELATAN,3,TALIABU TIMUR SELATAN
2010,270107,270100,KEC. TALIABU SELATAN,3,TALIABU SELATAN
2020,270108,270100,KEC. TABONA,3,TABONA
2029,270203,270200,KEC. WEDA,3,WEDA
2037,270204,270200,KEC. PULAU GEBE,3,PULAU GEBE
2041,270206,270200,KEC. PATANI,3,PATANI
2047,270207,270200,KEC. WEDA UTARA,3,WEDA UTARA
2057,270208,270200,KEC. WEDA SELATAN,3,WEDA SELATAN
2066,270209,270200,KEC. PATANI UTARA,3,PATANI UTARA
2079,270210,270200,KEC. WEDA TENGAH,3,WEDA TENGAH
2089,270211,270200,KEC. PATANI BARAT,3,PATANI BARAT
2095,270212,270200,KEC. WEDA TIMUR,3,WEDA TIMUR
2102,270213,270200,KEC. PATANI TIMUR,3,PATANI TIMUR
2111,270302,270300,KEC. SAHU,3,SAHU
2147,270304,270300,KEC. LOLODA,3,LOLODA
2172,270305,270300,KEC. JAILOLO SELATAN,3,JAILOLO SELATAN
2195,270306,270300,KEC. JAILOLO,3,JAILOLO
2230,270307,270300,KEC. SAHU TIMUR,3,SAHU TIMUR
2250,270308,270300,KEC. IBU SELATAN,3,IBU SELATAN
2265,270309,270300,KEC. IBU UTARA,3,IBU UTARA
2279,270310,270300,KEC. JAILOLO TIMUR,3,JAILOLO TIMUR
2282,270311,270300,KEC. TABARU,3,TABARU
2299,270401,270400,KEC. TOBELO,3,TOBELO
2310,270402,270400,KEC. TOBELO SELATAN,3,TOBELO SELATAN
2324,270403,270400,KEC. KAO,3,KAO
2339,270404,270400,KEC. GALELA,3,GALELA
2347,270408,270400,KEC. LOLODA UTARA,3,LOLODA UTARA
2366,270409,270400,KEC. MALIFUT,3,MALIFUT
2389,270410,270400,KEC. TOBELO UTARA,3,TOBELO UTARA
2400,270411,270400,KEC. TOBELO TENGAH,3,TOBELO TENGAH
2410,270412,270400,KEC. TOBELO TIMUR,3,TOBELO TIMUR
2417,270413,270400,KEC. TOBELO BARAT,3,TOBELO BARAT
2424,270414,270400,KEC. GALELA BARAT,3,GALELA BARAT
2434,270415,270400,KEC. GALELA SELATAN,3,GALELA SELATAN
2442,270416,270400,KEC. GALELA UTARA,3,GALELA UTARA
2455,270419,270400,KEC. LOLODA KEPULAUAN,3,LOLODA KEPULAUAN
2466,270420,270400,KEC. KAO UTARA,3,KAO UTARA
2479,270421,270400,KEC. KAO BARAT,3,KAO BARAT
2501,270422,270400,KEC. KAO TELUK,3,KAO TELUK
2514,270502,270500,KEC. BACAN TIMUR,3,BACAN TIMUR
2525,270503,270500,KEC. BACAN BARAT,3,BACAN BARAT
2533,270504,270500,KEC. BACAN,3,BACAN
2548,270505,270500,KEC. OBI,3,OBI
2558,270506,270500,KEC. GANE BARAT,3,GANE BARAT
2569,270507,270500,KEC. GANE TIMUR,3,GANE TIMUR
2587,270508,270500,KEC. KAYOA,3,KAYOA
2599,270509,270500,KEC. PULAU MAKIAN,3,PULAU MAKIAN
2614,270510,270500,KEC. OBI SELATAN,3,OBI SELATAN
2623,270511,270500,KEC. OBI BARAT,3,OBI BARAT
2630,270512,270500,KEC. OBI TIMUR,3,OBI TIMUR
2635,270513,270500,KEC. OBI UTARA,3,OBI UTARA
2643,270514,270500,KEC. MANDIOLI SELATAN,3,MANDIOLI SELATAN
2650,270515,270500,KEC. MANDIOLI UTARA,3,MANDIOLI UTARA
2657,270516,270500,KEC. BACAN SELATAN,3,BACAN SELATAN
2668,270517,270500,KEC. KEPULAUAN BOTANG LOMANG,3,KEPULAUAN BOTANG LOMANG
2677,270518,270500,KEC. BACAN TIMUR SELATAN,3,BACAN TIMUR SELATAN
2685,270519,270500,KEC. BACAN TIMUR TENGAH,3,BACAN TIMUR TENGAH
2693,270520,270500,KEC. KASIRUTA BARAT,3,KASIRUTA BARAT
2704,270521,270500,KEC. KASIRUTA TIMUR,3,KASIRUTA TIMUR
2713,270522,270500,KEC. BACAN BARAT UTARA,3,BACAN BARAT UTARA
2722,270523,270500,KEC. KAYOA BARAT,3,KAYOA BARAT
2727,270524,270500,KEC. KAYOA SELATAN,3,KAYOA SELATAN
2734,270525,270500,KEC. KAYOA UTARA,3,KAYOA UTARA
2741,270526,270500,KEC. MAKIAN BARAT,3,MAKIAN BARAT
2749,270529,270500,KEC. KEPULAUAN JORONGA,3,KEPULAUAN JORONGA
2757,270530,270500,KEC. GANE TIMUR TENGAH,3,GANE TIMUR TENGAH
2766,270531,270500,KEC. GANE TIMUR SELATAN,3,GANE TIMUR SELATAN
2772,270590,270500,KEC. GANE BARAT SELATAN,3,GANE BARAT SELATAN
2781,270591,270500,KEC. GANE BARAT UTARA,3,GANE BARAT UTARA
2795,270601,270600,KEC. MABA SELATAN,3,MABA SELATAN
2805,270602,270600,KEC. WASILE SELATAN,3,WASILE SELATAN
2826,270603,270600,KEC. WASILE,3,WASILE
2834,270604,270600,KEC. MABA,3,MABA
2845,270605,270600,KEC. WASILE TENGAH,3,WASILE TENGAH
2854,270606,270600,KEC. WASILE UTARA,3,WASILE UTARA
2863,270607,270600,KEC. WASILE TIMUR,3,WASILE TIMUR
2872,270608,270600,KEC. MABA TENGAH,3,MABA TENGAH
2887,270609,270600,KEC. MABA UTARA,3,MABA UTARA
2900,270610,270600,KEC. KOTA MABA,3,KOTA MABA
2908,270701,270700,KEC. SANANA,3,SANANA
2920,270702,270700,KEC. SULA BESI BARAT,3,SULA BESI BARAT
2927,270703,270700,KEC. MANGOLI TIMUR,3,MANGOLI TIMUR
2933,270706,270700,KEC. MANGOLI BARAT,3,MANGOLI BARAT
2942,270707,270700,KEC. SULA BESI TENGAH,3,SULA BESI TENGAH
2949,270708,270700,KEC. SULA BESI TIMUR,3,SULA BESI TIMUR
2956,270709,270700,KEC. MANGOLI TENGAH,3,MANGOLI TENGAH
2966,270710,270700,KEC. MANGOLI UTARA TIMUR,3,MANGOLI UTARA TIMUR
2971,270711,270700,KEC. MANGOLI UTARA,3,MANGOLI UTARA
2979,270712,270700,KEC. MANGOLI SELATAN,3,MANGOLI SELATAN
2985,270715,270700,KEC. SULA BESI SELATAN,3,SULA BESI SELATAN
2991,270716,270700,KEC. SANANA UTARA,3,SANANA UTARA
3000,270801,270800,KEC. MOROTAI SELATAN BARAT,3,MOROTAI SELATAN BARAT
3021,270802,270800,KEC. MOROTAI SELATAN,3,MOROTAI SELATAN
3047,270803,270800,KEC. MOROTAI UTARA,3,MOROTAI UTARA
3061,270804,270800,KEC. MOROTAI JAYA,3,MOROTAI JAYA
3076,270805,270800,KEC. MOROTAI TIMUR,3,MOROTAI TIMUR
3092,276001,276000,KEC. PULAU TERNATE,3,PULAU TERNATE
3099,276002,276000,KEC. TERNATE SELATAN,3,TERNATE SELATAN
3117,276003,276000,KEC. TERNATE UTARA,3,TERNATE UTARA
3132,276004,276000,KEC. MOTI,3,MOTI
3139,276005,276000,KEC. PULAU BATANG DUA,3,PULAU BATANG DUA
3146,276006,276000,KEC. TERNATE TENGAH,3,TERNATE TENGAH
3161,276007,276000,KEC. PULAU HIRI,3,PULAU HIRI
3168,276008,276000,KEC. TERNATE BARAT,3,TERNATE BARAT
3176,276102,276100,KEC. TIDORE SELATAN,3,TIDORE SELATAN
3185,276103,276100,KEC. TIDORE UTARA,3,TIDORE UTARA
3200,276104,276100,KEC. OBA,3,OBA
3215,276105,276100,KEC. OBA UTARA,3,OBA UTARA
3229,276106,276100,KEC. OBA TENGAH,3,OBA TENGAH
3244,276107,276100,KEC. OBA SELATAN,3,OBA SELATAN
3252,276108,276100,KEC. TIDORE,3,TIDORE
3261,276109,276100,KEC. TIDORE TIMUR,3,TIDORE TIMUR
3268,280101,280100,KEC. SUMUR,3,SUMUR
3276,280102,280100,KEC. CIMANGGU,3,CIMANGGU
3289,280103,280100,KEC. CIBALIUNG,3,CIBALIUNG
3299,280104,280100,KEC. CIKEUSIK,3,CIKEUSIK
3314,280105,280100,KEC. CIGEULIS,3,CIGEULIS
3324,280106,280100,KEC. PANIMBANG,3,PANIMBANG
3331,280107,280100,KEC. MUNJUL,3,MUNJUL
3340,280108,280100,KEC. PICUNG,3,PICUNG
3350,280109,280100,KEC. BOJONG,3,BOJONG
3359,280110,280100,KEC. SAKETI,3,SAKETI
3373,280111,280100,KEC. PAGELARAN,3,PAGELARAN
3387,280112,280100,KEC. LABUAN,3,LABUAN
3397,280113,280100,KEC. JIPUT,3,JIPUT
3411,280114,280100,KEC. MENES,3,MENES
3424,280115,280100,KEC. MANDALAWANGI,3,MANDALAWANGI
3440,280116,280100,KEC. CIMANUK,3,CIMANUK
3452,280117,280100,KEC. BANJAR,3,BANJAR
3464,280118,280100,KEC. PANDEGLANG,3,PANDEGLANG
3469,280119,280100,KEC. CADASARI,3,CADASARI
3481,280120,280100,KEC. ANGSANA,3,ANGSANA
3491,280121,280100,KEC. KARANG TANJUNG,3,KARANG TANJUNG
3496,280122,280100,KEC. KADUHEJO,3,KADUHEJO
3507,280123,280100,KEC. CIKEDAL,3,CIKEDAL
3518,280124,280100,KEC. CIPEUCANG,3,CIPEUCANG
3529,280125,280100,KEC. CISATA,3,CISATA
3539,280126,280100,KEC. PATIA,3,PATIA
3550,280127,280100,KEC. CARITA,3,CARITA
3561,280132,280100,KEC. SUKARESMI,3,SUKARESMI
3572,280133,280100,KEC. MEKARJAYA,3,MEKARJAYA
3582,280134,280100,KEC. SINDANGRESMI,3,SINDANGRESMI
3592,280135,280100,KEC. PULOSARI,3,PULOSARI
3602,280136,280100,KEC. KORONCONG,3,KORONCONG
3615,280138,280100,KEC. CIBITUNG,3,CIBITUNG
3626,280139,280100,KEC. MAJASARI,3,MAJASARI
3632,280140,280100,KEC. SOBANG,3,SOBANG
3642,280201,280200,KEC. MALINGPING,3,MALINGPING
3657,280202,280200,KEC. PANGGARANGAN,3,PANGGARANGAN
3669,280203,280200,KEC. BAYAH,3,BAYAH
3681,280204,280200,KEC. CIBEBER,3,CIBEBER
3704,280205,280200,KEC. CIJAKU,3,CIJAKU
3715,280206,280200,KEC. BANJARSARI,3,BANJARSARI
3736,280207,280200,KEC. CILELES,3,CILELES
3749,280208,280200,KEC. GUNUNG KENCANA,3,GUNUNG KENCANA
3762,280209,280200,KEC. BOJONGMANIK,3,BOJONGMANIK
3772,280210,280200,KEC. LEUWIDAMAR,3,LEUWIDAMAR
3785,280211,280200,KEC. MUNCANG,3,MUNCANG
3798,280212,280200,KEC. CIPANAS,3,CIPANAS
3814,280213,280200,KEC. SAJIRA,3,SAJIRA
3830,280214,280200,KEC. CIMARGA,3,CIMARGA
3848,280215,280200,KEC. CIKULUR,3,CIKULUR
3862,280216,280200,KEC. WARUNGGUNUNG,3,WARUNGGUNUNG
3875,280217,280200,KEC. CIBADAK,3,CIBADAK
3891,280218,280200,KEC. RANGKASBITUNG,3,RANGKASBITUNG
3908,280219,280200,KEC. MAJA,3,MAJA
3923,280220,280200,KEC. CURUG BITUNG,3,CURUG BITUNG
3934,280221,280200,KEC. SOBANG,3,SOBANG
3945,280222,280200,KEC. WANASALAM,3,WANASALAM
3959,280223,280200,KEC. CILOGRANG,3,CILOGRANG
3970,280224,280200,KEC. CIHARA,3,CIHARA
3980,280225,280200,KEC. CIGEMBLONG,3,CIGEMBLONG
3990,280226,280200,KEC. CIRINTEN,3,CIRINTEN
4001,280227,280200,KEC. LEBAKGEDONG,3,LEBAKGEDONG
4008,280228,280200,KEC. KALANGANYAR,3,KALANGANYAR
4017,280301,280300,KEC. CISOKA,3,CISOKA
4028,280302,280300,KEC. TIGA RAKSA,3,TIGA RAKSA
4043,280303,280300,KEC. CIKUPA,3,CIKUPA
4058,280304,280300,KEC. PANONGAN,3,PANONGAN
4067,280305,280300,KEC. CURUG,3,CURUG
4075,280306,280300,KEC. LEGOK,3,LEGOK
4087,280307,280300,KEC. PAGEDANGAN,3,PAGEDANGAN
4099,280312,280300,KEC. PASAR KEMIS,3,PASAR KEMIS
4109,280313,280300,KEC. BALARAJA,3,BALARAJA
4118,280314,280300,KEC. KRESEK,3,KRESEK
4128,280315,280300,KEC. KRONJO,3,KRONJO
4138,280316,280300,KEC. MAUK,3,MAUK
4151,280317,280300,KEC. RAJEG,3,RAJEG
4165,280318,280300,KEC. SEPATAN,3,SEPATAN
4174,280319,280300,KEC. PAKUHAJI,3,PAKUHAJI
4189,280320,280300,KEC. TELUK NAGA,3,TELUK NAGA
4203,280321,280300,KEC. KOSAMBI,3,KOSAMBI
4214,280322,280300,KEC. JAYANTI,3,JAYANTI
4223,280323,280300,KEC. JAMBE,3,JAMBE
4234,280324,280300,KEC. CISAUK,3,CISAUK
4241,280325,280300,KEC. KEMIRI,3,KEMIRI
4249,280326,280300,KEC. SUKADIRI,3,SUKADIRI
4258,280333,280300,KEC. SUKAMULYA,3,SUKAMULYA
4267,280334,280300,KEC. KELAPA DUA,3,KELAPA DUA
4274,280335,280300,KEC. SINDANG JAYA,3,SINDANG JAYA
4282,280336,280300,KEC. SEPATAN TIMUR,3,SEPATAN TIMUR
4291,280337,280300,KEC. SOLEAR,3,SOLEAR
4299,280338,280300,KEC. GUNUNG KALER,3,GUNUNG KALER
4309,280339,280300,KEC. MEKAR BARU,3,MEKAR BARU
4319,280401,280400,KEC. CINANGKA,3,CINANGKA
4334,280402,280400,KEC. PADARINCANG,3,PADARINCANG
4349,280403,280400,KEC. CIOMAS,3,CIOMAS
4361,280404,280400,KEC. PABUARAN,3,PABUARAN
4370,280405,280400,KEC. BAROS,3,BAROS
4385,280406,280400,KEC. PETIR,3,PETIR
4401,280408,280400,KEC. CIKEUSAL,3,CIKEUSAL
4419,280409,280400,KEC. PAMARAYAN,3,PAMARAYAN
4430,280410,280400,KEC. JAWILAN,3,JAWILAN
4440,280411,280400,KEC. KOPO,3,KOPO
4451,280412,280400,KEC. CIKANDE,3,CIKANDE
4465,280413,280400,KEC. KRAGILAN,3,KRAGILAN
4478,280418,280400,KEC. WARINGINKURUNG,3,WARINGINKURUNG
4490,280419,280400,KEC. MANCAK,3,MANCAK
4505,280420,280400,KEC. ANYAR,3,ANYAR
4518,280421,280400,KEC. BOJONEGARA,3,BOJONEGARA
4530,280422,280400,KEC. KRAMATWATU,3,KRAMATWATU
4546,280424,280400,KEC. CIRUAS,3,CIRUAS
4562,280425,280400,KEC. PONTANG,3,PONTANG
4574,280426,280400,KEC. CARENANG,3,CARENANG
4583,280427,280400,KEC. TIRTAYASA,3,TIRTAYASA
4598,280428,280400,KEC. TUNJUNG TEJA,3,TUNJUNG TEJA
4608,280429,280400,KEC. KIBIN,3,KIBIN
4618,280430,280400,KEC. PULO AMPEL,3,PULO AMPEL
4628,280431,280400,KEC. BINUANG,3,BINUANG
4636,280432,280400,KEC. TANARA,3,TANARA
4646,280433,280400,KEC. GUNUNG SARI,3,GUNUNG SARI
4654,280434,280400,KEC. BANDUNG,3,BANDUNG
4663,280435,280400,KEC. LEBAK WANGI,3,LEBAK WANGI
4674,286001,286000,KEC. CIWANDAN,3,CIWANDAN
4681,286002,286000,KEC. PULOMERAK,3,PULOMERAK
4686,286003,286000,KEC. CILEGON,3,CILEGON
4692,286004,286000,KEC. CIBEBER,3,CIBEBER
4699,286005,286000,KEC. GROGOL,3,GROGOL
4703,286006,286000,KEC. PURWAKARTA,3,PURWAKARTA
4709,286007,286000,KEC. JOMBANG,3,JOMBANG
4715,286008,286000,KEC. CITANGKIL,3,CITANGKIL
4723,286101,286100,KEC. CILEDUG,3,CILEDUG
4732,286102,286100,KEC. CIPONDOH,3,CIPONDOH
4743,286103,286100,KEC. TANGERANG,3,TANGERANG
4752,286104,286100,KEC. JATI UWUNG,3,JATI UWUNG
4759,286105,286100,KEC. BATUCEPER,3,BATUCEPER
4767,286106,286100,KEC. BENDA,3,BENDA
4773,286107,286100,KEC. LARANGAN,3,LARANGAN
4782,286108,286100,KEC. KARANG TENGAH,3,KARANG TENGAH
4790,286109,286100,KEC. PINANG,3,PINANG
4802,286110,286100,KEC. KARAWACI,3,KARAWACI
4819,286111,286100,KEC. CIBODAS,3,CIBODAS
4826,286112,286100,KEC. PERIUK,3,PERIUK
4832,286113,286100,KEC. NEGLASARI,3,NEGLASARI
4840,286201,286200,KEC. CIPOCOK JAYA,3,CIPOCOK JAYA
4849,286202,286200,KEC. CURUG,3,CURUG
4860,286203,286200,KEC. KASEMEN,3,KASEMEN
4871,286205,286200,KEC. TAKTAKAN,3,TAKTAKAN
4884,286206,286200,KEC. WALANTAKA,3,WALANTAKA
4901,286207,286200,KEC. SERANG,3,SERANG
4914,286301,286300,KEC. CIPUTAT,3,CIPUTAT
4922,286302,286300,KEC. CIPUTAT TIMUR,3,CIPUTAT TIMUR
4929,286303,286300,KEC. PAMULANG,3,PAMULANG
4938,286304,286300,KEC. PONDOK AREN,3,PONDOK AREN
4950,286305,286300,KEC. SERPONG,3,SERPONG
4960,286306,286300,KEC. SERPONG UTARA,3,SERPONG UTARA
4968,286307,286300,KEC. SETU,3,SETU
